Category,Sub Category,Product_id,Product_name,Price,Rating_value,Rating_count,Frequently_bought_together
Sách tiếng Việt ,Tạp Chí - Catalogue,1955479,School 2015: Who Are You,107400,4.7,14,1586323;573582;497301;769165;
Văn phòng phẩm - Quà lưu niệm,Dụng Cụ Văn Phòng,78198,Hộp Hồ Sơ Giấy  Plus Box File A4-E,60000,3.9,26,None
Sách tiếng Việt ,Sách kinh tế,448400,Hãy Cứ Khát Khao - Hãy Mãi Dại Khờ,61600,4.7,10,545977;486636;475304;
Sách tiếng Việt ,Sách văn học,376736,Người Hy Lạp Huyền Thoại (Tái Bản),31200,4.7,15,479203;394833;541742;556613;
Sổ Tay Các Loại,Sổ tay ghi chú,3481211,Sổ Tay Mini ANGIAART - Seek Wisdom(14 x 9cm),9000,4,1,None
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",553471,Thám Tử Lừng Danh Conan - Tập 87 (Sách Tái Bản),16020,4.9,7,414878;414872;414921;575914;
Fiction - Literature,Classic,314109,The Book Thief,206500,4.9,7,None
Sách tiếng Việt ,Sách văn học,569177,Khi Loài Vật Lên Ngôi,68600,4.8,11,561064;545005;561921;
Sách tiếng Việt ,Sách kinh tế,586937,Carlo Ancelotti - Lãnh Đạo Trầm Lặng - Thu Phục Nhân Tâm Và Chiến Thắng Các Trận Đấu,119880,4.4,15,594525;814290;583680;598974;
Sách tiếng Việt ,Sách Tâm lý - Giới tính,349524,Sống Mạnh Mẽ - Những Câu Chuyện Mang Đến Cho Bạn Niềm Cảm Hứng Và Hy Vọng,76000,4.3,18,369424;359230;359234;
Sách tiếng Việt ,Sách Học Ngoại Ngữ,417721,301 Câu Đàm Thoại Tiếng Trung Quốc - Tập 1 (Kèm CD) - Tái Bản 2014,168300,4.5,8,445702;346158;544731;437588;
Fiction - Literature,Science Fiction & Fantasy,435075,Harry Potter Part 6: Harry Potter And The Half-Blood Prince (Paperback),164990,4.7,11,923786;560860;565796;435231;
Sách tiếng Việt ,Sách Học Ngoại Ngữ,392568,Marvellous Techniques For IELTS Writing,227800,4.4,13,542683;415831;437996;405634;
Sách thiếu nhi ,Truyện cổ tích,687182,109 Truyện Cổ Tích Về Trí Thông Minh,24200,3.8,4,687162;687160;690678;
Văn học Việt Nam,Tiểu thuyết,764022,Thiên Hạ Là Nàng - Tập 2,88500,4.7,9,729401;822756;883450;764019;
Sách tiếng Việt ,Sách thiếu nhi ,413975,Cún Bụi Đời (Tái Bản 2014),45260,4.3,20,400095;574744;474798;
Sách tiếng Việt ,Sách văn học,513767,Quan Hệ Nguy Hiểm (Tái Bản),88500,4.3,12,573582;476616;466800;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",396525,Doraemon - Truyện Dài - Tập 18 - Nobita Du Hành Biển Phương Nam (2014),14240,4.9,9,393907;393902;393882;393911;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",348333,Nhóc Miko: Cô Bé Nhí Nhảnh - Tập 16,18000,5,11,None
Sách văn học,Truyện ngắn - Tản văn,3717135,Chú Chim Bay Không Quay Đầu Ngoảnh Lại,57000,4.5,2,None
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",600975,One Piece - Color Walk 3,87220,5,9,629597;578707;653932;
Sách tiếng Việt ,Sách văn học,575990,Thời Thượng Tiên Sinh (Tập 3),74750,4.4,18,430072;398537;488228;
Picture & Storybooks,Classic Stories & Fairy Tales,1664781,Grandma's Magical Storybook,144000,5,7,None
Sách Bà mẹ - Em bé,Sách Làm Cha Mẹ,1287197,Dạy Con Trong Hoang Mang II,93000,4.3,4,1011884;1008711;1322981;1443167;
Sách kỹ năng - Sống đẹp,Sách tư duy - Kỹ năng sống,2542281,Miền Đất Hứa Của Tôi - Khải Hoàn Và Bi Kịch Của Israel,168500,4.3,4,None
Sách tiếng Việt ,Sách Tâm lý - Giới tính,578052,Cẩm Nang Bé Gái Tuổi Dậy Thì - 160 Câu Hỏi - Đáp Về Sinh Lí Bạn Gái Tuổi Dậy Thì (Quyển 1),92000,5,4,578050;455415;475275;859059;
Sách Học Ngoại Ngữ,Ngoại Ngữ Khác,3174911,Combo Trọn Bộ Giáo Trình Hán Ngữ Boya Trung Cấp 1 (Tặng Kèm Cuốn Tự Học Tiếng Trung Dành Cho Nhân Viên Văn Phòng),197000,5,3,None
Dụng Cụ Học Sinh,Gôm - Tẩy - Thước Kẻ,2773323,Vỉ 2 Gôm Thiên Long E-015,6000,5,1,None
None,None,465525,Vỉ 2 Cục Gôm Thiên Long E-08,8000,5,1,None
Sổ Tay Các Loại,Sổ tay ghi chú,2848847,Sổ từ vựng lò xo - mẫu ngẫu nhiên,35000,5,1,None
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",3054477,Hunterxhunter -Tập 26,17800,0,0,None
Sách kinh tế,Sách kinh tế học,2287445,Luật Hấp Dẫn Bí Mật Tối Cao (Tái Bản),51000,0,0,2063225;2149529;2149531;1938893;
Văn phòng phẩm - Quà lưu niệm,Sổ Tay Các Loại,484248,"Sổ Lò Xo Notebook Minh Long - Mom, You're My World",28000,4.7,13,None
Văn phòng phẩm - Quà lưu niệm,Sổ Tay Các Loại,126288,Sổ Tay Notes Of Joys,24000,4.5,17,None
Sách văn học,Light novel,1994139,RE:ZERO - Bắt Đầu Lại Ở Thế Giới Khác,52500,4.5,17,2004227;1954247;1907195;1933773;
Sách tiếng Việt ,Sách Học Ngoại Ngữ,405459,Nhật Ngữ Căn Bản Minna No Nihongo (Tập II),69000,3.5,21,None
Sách tiếng Việt ,Sách kinh tế,517788,Bộ Ba Xuất Chúng Nhật Bản,67000,4.3,11,556266;578655;631200;607537;
Sách tiếng Việt ,Sách Học Ngoại Ngữ,564485,Luyện Siêu Trí Nhớ Từ Vựng Tiếng Anh - Phiên Bản Bìa Da Đặc Biệt (Kèm CD & Tặng Thẻ Học Online Trị Giá 600000),490000,4.6,15,430957;419149;448404;
Sách kinh tế,Sách Marketing - Bán hàng ,993032,Combo Người Bán Hàng Vĩ Đại Nhất Thế Giới (2 Tập),84000,4.9,12,None
Bút - Viết các loại,Bút Lông Dầu - Bút Lông Bảng,174567,Vỉ 2 Bút Lông Bảng Thiên Long WB03,14000,4.8,4,None
Sách kinh tế,Sách kỹ năng làm việc,1644057,Combo Nói Nhiều Không Bằng Nói Đúng + Khéo Ăn Nói Sẽ Có Được Thiên Hạ + Hài Hước Một Chút Thế Giới Sẽ Khác Đi,132000,3.8,5,None
Sách tiếng Việt ,Sách văn học,814604,Hiệp Sĩ Lưu Ban - Tập 3,73500,4.9,10,833420;568842;787745;635598;
Sách thiếu nhi ,Truyện tranh thiếu nhi,836386,Same-Z Cá Mập Thảnh Thơi Ngoài Biển Khơi Và Same-Z Sự Tích Quái Quỷ Những Ngày Nghỉ,70000,4.7,14,None
Sách tiếng Việt ,Sách Bà mẹ - Em bé,492343,Sổ Tay Ăn Dặm Của Mẹ,59250,4.5,19,None
Sách tiếng Việt ,Sách văn học,466795,Ước Hẹn Phù Hoa (Tập 1),82600,4.2,22,399216;434984;434983;434990;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",1517183,Fujiko F Fujio Đại Tuyển Tập - Doraemon Truyện Dài (Tập 4),129050,4.8,8,1517181;1516271;1210031;
Sách tiếng Việt ,Từ Điển,372182,Từ Điển Y Học Dorland Anh - Việt,1170000,4.4,19,416467;426556;354775;764103;
Sách tiếng Việt ,Sách văn học,510361,Cuốn Sách Của Sự Kết Thúc (Tập 1),55300,4.1,23,558529;487198;526625;475288;
Văn phòng phẩm - Quà lưu niệm,Dụng Cụ Học Sinh,458266,Gôm Pentel ZEH-05PTP,11000,4.8,9,None
Sách tiếng Việt ,Sách văn học,475899,Phượng Tù Hoàng (Tập 2) (Tặng Kèm Poster),63700,4.4,19,466800;466801;518159;
Sách thiếu nhi ,Văn học thiếu nhi,689662,Chuyện Phiêu Lưu Của Mít Đặc Và Các Bạn (Ấn Bản Kỉ Niệm 60 Năm NXB Kim Đồng),122000,4.9,7,None
Sách tiếng Việt ,Sách văn học,419248,Percy Jackson Tập 2: Biển Quái Vật (Tái Bản 2014),66500,4.4,17,396794;350079;371232;392300;
Sách tiếng Việt ,Sách kinh tế,394007,Người Chơi Facebook Khôn Ngoan Biết Rằng,52500,4.3,21,412742;431076;461534;
Văn học nước ngoài,Truyện ngắn,1069754,Ngủ Thật Lâu - Yêu Thật Sâu - Những Lời Khuyên Thông Thái Từ Loài Mèo,44250,3.8,22,1058052;1070908;1210271;1525375;
Sách tiếng Việt ,Sách Chính Trị - Pháp Lý,593366,Hồi Ký Lý Quang Diệu - Tập 1: Câu Chuyện Singapore,223800,4.4,16,593370;470745;434408;548936;
Sách tiếng Việt ,Sách Học Ngoại Ngữ,549173,Tự Học Viết Tiếng Nhật Căn Bản Katakana (Tái Bản 2016),23800,4.7,6,576564;530129;558998;
Sách tham khảo cấp III,Sách Tham Khảo Lớp 10,1079968,Combo Làm Chủ Môn Toán Trong 30 Ngày Lớp 10,400000,4.5,10,1042294;1079970;1079966;1059150;
Sách Tham Khảo,Sách Luyện Thi Đại Học - Cao Đẳng,2584293,Combo 4 Cuốn Sổ Tay Mega XOY - Học Nhanh Phương Pháp Giải: Toán Học - Vật Lý - Hóa Học - Tiếng Anh,132000,4,4,None
Sách tiếng Việt ,Sách văn học,466716,Thi Nhân Việt Nam (Minh Long),60000,4.4,15,440301;453661;645248;528906;
Văn phòng phẩm - Quà lưu niệm,Dụng Cụ Văn Phòng,472771,Bấm 1 Lỗ Genmex,30000,4.4,20,None
Sách tiếng Việt ,Sách văn học,502451,Ma Tồn (Trọn Bộ 3 Tập),300000,4.4,20,None
Sách tiếng Việt ,Sách văn học,543150,Anh Sẽ Cưới Em Thêm Nhiều Lần Nữa (Tái Bản),66750,4.3,13,352448;356590;384832;347937;
Sách tiếng Việt ,Sách văn học,386650,Yêu Là Yêu Thế Thôi,48300,4.3,24,389853;423948;389850;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",563471,Làm Người Lớn - Một Điều Huyền Bí,43500,4.3,20,571267;864862;608990;655680;
Sách tiếng Việt ,Sách văn học,428435,Kẻ Tầm Xương (Tái Bản 2018),103500,4.1,21,359140;394782;429569;
Sách kinh tế,Sách kỹ năng làm việc,1590273,Kỹ Năng Lập Kế Hoạch Hiệu Quả,81000,4.2,10,1580413;1565661;1565657;1590659;
Sách văn học,Light novel,1661961,Hành Trình Của Elaina (Tập 3),63700,4.3,16,1639717;1639709;1540523;1578835;
Sách tiếng Việt ,Sách thiếu nhi ,453316,Ngụ Ngôn Aesop - Những Câu Chuyện Bị Lãng Quên,51750,4.3,16,None
Sách tiếng Việt ,Sách văn học,427371,Việt Nam Danh Tác - Đôi Lứa Xứng Đôi,32120,4.4,20,420424;425633;420446;
Sách tiếng Việt ,Sách Học Ngoại Ngữ,556835,Tuyển Tập Truyện Cười Song Ngữ Hàn Việt,56000,4.7,9,542572;538814;548595;559103;
Sách tiếng Việt ,Sách Kiến Thức Tổng Hợp,405012,Dự Đoán Theo Tứ Trụ,109000,4.9,6,None
Sách văn học,Văn học nước ngoài,914774,Robinson Crusoe,46000,4.1,14,914768;914764;1064884;914772;
Sách kỹ năng - Sống đẹp,Sách tư duy - Kỹ năng sống,735275,Để Học Giỏi,48300,4.6,13,735295;612878;734872;707360;
Sách tiếng Việt ,Sách kinh tế,505599,Dám Nghĩ Lớn! (Khổ nhỏ) (Tái Bản),52560,4.2,9,343298;342839;528456;
Sách tiếng Việt ,Sách kinh tế,598975,Dạy Con Làm Giàu 10 - Trước Khi Bạn Thôi Việc,70200,4.5,2,800672;837604;598974;576378;
Sách kinh tế,Sách Marketing - Bán hàng ,2422645,Email Marketing - Hành Trình Tiếp Cận Khách Hàng Với Chi Phí Tối Ưu,82500,4.5,2,None
Sách tiếng Việt ,Sách Học Ngoại Ngữ,483892,Luyện Thi Năng Lực Nhật Ngữ Trình Độ N2 - Ngữ Pháp,48360,4.5,2,483860;483871;483821;483834;
Sách kỹ năng - Sống đẹp,Sách tư duy - Kỹ năng sống,809630,Khó Cỡ Nào Cũng Gỡ,37800,5,8,745383;575282;574582;
Sách tiếng Việt ,Sách văn học,399875,12 Năm Nô Lệ,57400,4.4,18,373465;421533;421531;370856;
Business & Economics,Marketing - Sales,1676083,Principles Of Marketing,555000,5,5,1687547;369307;1586111;
Sách tiếng Việt ,Sách Học Ngoại Ngữ,425094,Reading For IELTS (Không CD),101900,5,5,405634;344055;391678;435959;
Sách tiếng Việt ,Sách thiếu nhi ,454074,Chuột Típ Có Em,13000,5,4,454086;454069;454068;
Văn học phương Tây,Văn học phương Tây kinh điển,3041047,Tấn Trò Đời - Tập 1,83300,5,3,None
Văn học nước ngoài,Trinh thám - Phiêu lưu,1823527,Trò Chơi Cấm 3: Cựu Thần,117600,5,3,1823525;1950449;1944327;1950453;
Sách kinh tế,Bài học kinh doanh,2063613,PDCA Chuyên Nghiệp,69300,5,2,2071489;2013617;2012875;2100769;
Sách tiếng Việt ,Sách thiếu nhi ,472338,Combo Bách Khoa Cho Trẻ Em (Trọn Bộ 9 Cuốn),1036000,4.8,13,423480;425716;355046;341491;
Văn học nước ngoài,Truyện ngắn,2393621,Bốn Thỏa Ước (Tái Bản),36000,5,1,2393623;2393625;2393627;2357769;
Sách kỹ năng - Sống đẹp,Sách tư duy - Kỹ năng sống,3853267,Suy Nghĩ Vẩn Vơ Về Cái Chết,62250,3,1,None
Sách tiếng Việt ,Sách văn học,432156,Chuyện Iphone Và Gã Chảnh Mang Mật Danh 49,44800,4.3,22,417803;418296;487408;
Sách kỹ năng - Sống đẹp,Sách tư duy - Kỹ năng sống,691854,Ứng Dụng Thành Công NLP,105000,4.6,5,629201;745383;809630;
Sách tiếng Việt ,Sách văn học,341928,Những Câu Chuyện Kỳ Lạ Của Darren Shan 12 - Những Đứa Con Của Định Mệnh,20000,4.7,13,350837;342329;342207;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",443868,Thám Tử Kindaichi (Tập 5) - Án Mạng Trên Đảo Hiho,25000,4.7,13,444749;465124;440945;477599;
Fiction - Literature,Science Fiction & Fantasy,688903,Game Of Thrones: A Pop-Up Guide To Westeros,975000,4.7,12,565804;923814;985706;
Văn phòng phẩm - Quà lưu niệm,Sổ Tay Các Loại,473767,Sổ Grand A4 Dày,47000,4.3,11,None
Sách văn học,Truyện kinh dị,870605,Những Miền Linh Dị - Tập 1: Thái Lan,84500,4.1,15,870609;870607;828613;828609;
Sách tiếng Việt ,Sách văn học,568955,Kem Đá,48750,4,23,497538;561064;635382;
Sách kỹ năng - Sống đẹp,Sách tư duy - Kỹ năng sống,1935353,Bí Mật Của Nước (Tái Bản),48300,4,3,1938897;1938937;1938891;1938933;
Sách tiếng Việt ,Sách Chính Trị - Pháp Lý,552225,Điệp Viên Hoàn Hảo X6 (Tái Bản),122640,4.6,13,548936;593366;593370;
Sách Học Ngoại Ngữ,Sách Học Tiếng Hoa,369496,Giáo Trình Hán Ngữ - Tập 2: Quyển Thượng (Phiên Bản Mới) (Dùng Kèm App Hoặc Kèm CD),54000,4.1,19,None
Sách tiếng Việt ,Sách kinh tế,403085,Cách Của Dentsu,80750,4.4,21,None
Văn phòng phẩm - Quà lưu niệm,Máy Tính Điện Tử,490175,Decal Casio FX - CTE040,25000,4.4,15,None
Sách tiếng Việt ,Sách kỹ năng - Sống đẹp,370427,Cây Bút Thần Kỳ,33000,4.8,11,None
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",419510,Thám Tử Lừng Danh Conan 49 (Tái Bản 2014),16020,4.9,10,414886;414880;419527;414706;
Sách tiếng Việt ,Sách văn học,566519,Sói Và Gia Vị (Tập 3),65860,4.9,10,540790;475288;529302;558294;
Sách tiếng Việt ,Sách văn học,439666,Sơi Tơ Nhện,69420,4.9,10,389724;447728;384808;392837;
Sách tiếng Việt ,Sách Học Ngoại Ngữ,548595,Những Từ Dễ Nhầm Lẫn Trong Tiếng Hàn,71000,4.9,10,538814;542572;556835;
Văn học nước ngoài,Tiểu thuyết ,834056,Có Người Đang Tìm Bạn,84000,4.7,14,709099;967550;927132;
Sách tiếng Việt ,Sách văn học,342637,Hai Vạn Dặm Dưới Biển,49400,4.2,23,342636;425734;451936;539401;
Sách tiếng Việt ,Sách Tôn Giáo - Tâm Linh,467515,Giận (Tái Bản 2015),50000,4,6,None
Sách tiếng Việt ,Sách Học Ngoại Ngữ,453416,Tự Học Đàm Thoại Tiếng Nhật Dành Cho Người Mới Bắt Đầu (Kèm CD),64000,4.7,15,583628;448370;576564;555450;
Sách tiếng Việt ,Sách văn học,462447,Combo Tuổi Thơ Dữ Dội - Đất Rừng Phương Nam (Đinh Tị Books),155250,4.7,15,459695;459685;462441;
Sách tiếng Việt ,Sách văn học,434990,Hậu Cung Chân Hoàn Truyện (Tập 8),92250,4.7,15,434983;399216;434984;
Văn phòng phẩm - Quà lưu niệm,Bookmark,4316017,Hộp 30 Bookmark Lông Vũ,39000,4.7,15,None
Sách tiếng Việt ,Điện Ảnh - Nhạc - Họa,442001,Sách Tô Màu Dành Cho Người Lớn - Vũ Trụ Thu Nhỏ Rực Rỡ,45240,3.7,35,None
Sách Tham Khảo,Sách Luyện Thi Đại Học - Cao Đẳng,963521,999 Câu Hỏi Viết Trắc Nghiệm Tiếng Anh (Bộ Sách Cô Mai Phương),143500,4.7,8,963487;1056740;1069826;963523;
Sách tiếng Việt ,Sách văn học,564475,Sáu Người Đi Khắp Thế Gian (Tập 2) - Tái Bản,91000,4.4,5,None
Sách tiếng Việt ,Sách văn học,481237,Sống Như Cây Rừng,46500,4.8,10,408895;476549;427092;468750;
Sách tiếng Việt ,Sách văn học,487192,Sword Art Online 003 - Fairy Dance,71250,4.8,11,526326;541521;472480;552920;
Sách tiếng Việt ,Sách văn học,420098,"Đợi Đông Gõ Cửa, Em Sẽ Nói Yêu Anh (Tặng Kèm Sổ Tay Xinh Xắn Cho Đơn Hàng Đầu Tiên)",48300,4.1,31,None
Sách tiếng Việt ,Sách Tôn Giáo - Tâm Linh,438806,Con Đường Trở Về Tâm Đạo,38500,4.7,6,None
Sách tiếng Việt ,Sách thiếu nhi ,433294,365 Truyện Kể Hàng Đêm - Mùa Xuân,45000,4.5,10,442114;442115;433291;449597;
Sách tiếng Việt ,Sách văn học,471335,Tắt Đèn (Đinh Tị) - Tái Bản,33600,4.8,13,461249;456321;522023;476071;
Sách tham khảo cấp III,Sách Tham Khảo Lớp 12,1321419,Công Phá Tiếng Anh 1,127000,4.3,13,None
Văn học nước ngoài,Tiểu thuyết ,817654,Tôi Muốn Có Một Cuộc Tình Với Em,102000,4.5,13,970578;846574;562318;
Sách tiếng Việt ,Sách kỹ năng - Sống đẹp,443879,Hạnh Phúc Là Không Chờ Đợi,64740,4.8,9,None
Sổ Tay Các Loại,Sổ tay ghi chú,2042909,Sổ Tay 60 Trang Ruột Kẻ Ngang - Relax (Giao Mẫu Ngẫu Nhiên),15000,4.4,6,None
Sách tiếng Việt ,Sách văn học,687557,Một Nghệ Thuật Sống (Tái Bản 2017),28500,4.5,8,694010;583666;891166;573013;
Sách tiếng Việt ,Sách văn học,463488,Ngoại Tình,59860,3.9,28,391193;467580;416437;
Sách tiếng Việt ,Sách văn học,375842,Cô Gái Chọc Tổ Ong Bầu - Tái Bản,107800,4.7,11,573320;497529;455291;493638;
Sách tiếng Việt ,Sách văn học,413686,Hậu Cung Chân Hoàn Truyện (Tập 4),110400,4.9,12,423985;434983;434990;
Sách tiếng Việt ,Sách văn học,366168,Cô Đơn Trên Mạng (Tiểu Thuyết),122460,4.1,25,362129;340381;392768;403540;
Sách tiếng Việt ,Sách Y Học,1020503,Sobotta Atlas Giải Phẫu Người,825000,4.6,11,1066108;800132;576517;
Văn học thiếu nhi,Văn học Việt Nam,916844,Ra Vườn Nhặt Nắng,100000,4.5,6,749613;1215681;1215679;601494;
Sách tiếng Việt ,Sách kinh tế,453538,Tôi PR Cho PR (Alphabooks),55300,4.6,15,364764;426500;649031;
Sách tiếng Việt ,Sách văn học,423978,Vân Trung Ca (Tập 3) - Bìa Cứng,101500,4.6,15,423985;436566;569428;420141;
Sách tiếng Việt ,Sách văn học,549263,Tiếng Gọi Của Hoang Dã (Trí Việt),21000,3.4,3,None
Sách Tham Khảo,Sách Luyện Thi Đại Học - Cao Đẳng,1502597,Chinh Phục Đề Thi Vào 10 Môn Toán,97300,4.3,12,1502599;1502601;1310705;1310711;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",402637,Kaze Hikaru - Tập 32,9000,4.5,2,None
Bút - Viết các loại,Bút Xóa - Xóa Kéo,1993377,Vĩ Xóa Kéo Dp-911,15000,5,5,None
Sách tiếng Việt ,Sách kỹ năng - Sống đẹp,358750,Cuộc Sống Không Giới Hạn - Câu Chuyện Diệu Kỳ Của Chàng Trai Đặc Biệt Nhất Hành Tinh,94000,4.7,14,420655;556707;575282;540087;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",2696143,Con Gái Của Ba – Tập 1,19580,5,4,None
"Truyện Tranh, Manga, Comic",Shin - Cậu Bé Bút Chì,828623,Shin - Cậu Bé Bút Chì (Tập 6) - Bản Đặc Biệt,14240,5,4,734150;1069556;482448;482449;
Bút - Viết các loại,Bút Bi - Ruột Bút Bi,1535567,Vỉ 5 Bút Bi Thiên Long TL-079 Treedee - Đen,15000,5,3,None
Sách tiếng Việt ,Sách văn học,390459,Điều Bí Mật (Trọn Bộ 2 Tập),126000,4.3,23,None
Sách Tham Khảo,Sách tham khảo cấp III,735927,Sổ Tay Tiếng Anh Lớp 10,17000,5,2,None
Văn học nước ngoài,Tiểu thuyết ,994544,Con Sẻ Vàng,242000,4.1,27,990221;875253;899429;
Sách tiếng Việt ,Sách Y Học,1675713,Thoát Khỏi Ung Thư (Tái Bản 2018),63000,5,1,656003;643523;1656021;
Sách kinh tế,Sách Marketing - Bán hàng ,2203849,Gam7 Book No.6 Insight – Sự Thật Ngầm Hiểu (Tái Bản),110000,0,0,2224901;2224903;2224899;2072949;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",3336049,Truyền Thuyết Băng Quỷ - Tập 19,24000,0,0,None
Sách kinh tế,Sách kinh tế học,1698891,Gam7 Book No.5 Content - Nền Tảng Sáng Tạo Nội Dung (Tái Bản 2018),123750,3,5,1738455;1355395;1954469;1747353;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",3738763,Truyền Thuyết Băng Quỷ (Tập 20),24000,0,0,None
Bút - Viết các loại,Bút Chì - Ruột Bút Chì,455259,Ruột Chì Stabilo PC3206R24-2B,21000,4.1,22,None
Bút - Viết các loại,Bút Lông Kim,93081,Bút Lông Kim Artline EK - 200,21000,4.4,16,None
Sách tiếng Việt ,Sách văn học,481715,Thánh Kinh Theo Coco Chanel,96750,4.1,14,540747;479749;461675;523820;
Sách tiếng Việt ,Sách Bà mẹ - Em bé,415697,Cẩm Nang Làm Mẹ  Tuyệt Vời,61600,4.5,17,545501;355274;355278;
Văn học nước ngoài,Tiểu thuyết ,1287205,Dám Kháng Chỉ? Chém!,96750,4.7,12,1017113;1287217;1314621;1194909;
Sách tiếng Việt ,Sách kỹ năng - Sống đẹp,426734,Bạn Trai Tháo Vát,44800,4.4,18,427487;373179;355057;353394;
Sách tiếng Việt ,Sách Tôn Giáo - Tâm Linh,452386,Nẻo Về Của Ý (Tái Bản 2015),78750,4.8,4,510346;558907;487358;
Sách tiếng Việt ,Sách Khoa Học - Kỹ Thuật,431078,Bí Ẩn Của Cái Chảo - Ẩm Thực Phân Tử,76440,4.6,13,392828;392829;428961;474236;
Sách tiếng Việt ,Sách văn học,424505,Tiệc Báo Thù,82500,3.5,61,470059;470064;526329;434747;
Sách văn học,Light novel,1578835,Fate/Zero 2 - Anh Linh Tụ Hội,63000,4.2,19,1540523;1578385;1639709;1639717;
Sách văn học,Tiểu thuyết tình cảm,5854087,Đừng Nói Với Anh Ấy Tôi Vẫn Còn Hận (Trọn Bộ 2 Tập),130000,4.7,14,None
Sách văn học,Phóng sự - Ký sự - Bút ký,1670613,Một Mình Ở Châu Âu (Tái Bản 2018),74000,3.7,3,1667323;1662795;1659981;1670617;
Máy Tính Điện Tử,Phụ Kiện Trang Trí Máy Tính,785336,Decal Máy Tính Casiofx BTS FBT-011,25000,4.7,8,None
Sách tiếng Việt ,Sách kinh tế,487017,Từ Ghế Nhà Trường Đến Giảng Đường Đại Học,68000,4.4,19,None
Sách tiếng Việt ,Sách thiếu nhi ,451563,Chuyện Kể Về Danh Nhân Thế Giới: Who? Leonardo da Vinci,36000,4.4,12,532717;449782;451549;
Sách tiếng Việt ,Sách văn học,452147,Vua Sắt (Phần 1 Series Thế Giới Của Tiên Sắt),73500,4.3,21,468737;463762;538860;478358;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",367633,Học Sinh Chân Kinh - Tập 2: Ăn Hành Trong Tủ Gạo,35000,4.3,21,402113;369373;402125;435124;
Sách thiếu nhi ,Sách học ngoại ngữ thiếu nhi,1949925,Combo Bút Thông Minh Mr. Bubino Và Bộ Sách Vui Học Tiếng Anh Cùng Mr. Bubino,1674000,4.9,8,1988733;1988737;1988729;1988731;
Sách tiếng Việt ,Sách văn học,566921,Em Chưa Từng Quên Anh,73500,4.2,21,565015;599819;450379;433405;
Sách tiếng Việt ,Sách Học Ngoại Ngữ,544815,Động Từ Bất Quy Tắc & Ngữ Pháp Tiếng Anh Căn Bản (Mới),10500,4.9,7,493296;575989;473993;479027;
Sách tiếng Việt ,Sách thiếu nhi ,448157,Túp Lều Bác Tom (Tái Bản 2015),52500,4.8,11,475125;475120;523819;
Sách tiếng Việt ,Sách thiếu nhi ,502321,Picture Book Song Ngữ - Ngôi Nhà Say Ngủ - Napping House,36750,4.4,17,470476;436493;454084;
Sách tiếng Việt ,Sách thiếu nhi ,454069,Chuột Típ Nói Dối,11200,4.7,6,454086;454074;454068;
Văn học nước ngoài,Tiểu thuyết ,724527,Bất Trị,59000,4,4,543051;1229841;534902;573871;
Sách kinh tế,Sách kỹ năng làm việc,1665307,MBA Căn Bản,149000,4,4,1659973;1665311;1660837;1673525;
Sách tiếng Việt ,Sách thiếu nhi ,362439,Chuyện Kể Về Danh Nhân Thế Giới - Coco Chanel,34000,4.5,13,None
Sách tiếng Việt ,Sách văn học,410383,Percy Jackson Tập 4: Cuộc Chiến Chốn Mê Cung (Tái Bản),77700,4.8,9,None
Sách văn học,Tiểu thuyết tình cảm,696231,Thần Thoại Hy Lạp,135000,4.1,11,597359;382544;403507;382536;
Văn học thiếu nhi,Văn học nước ngoài,421581,Robinson Crusoe (Tái Bản 2017),24500,4.4,6,None
Sách tiếng Việt ,Sách văn học,475359,Ánh Đèn Giữa Hai Đại Dương,99000,4.7,7,450379;693386;484459;413110;
Sách Tham Khảo,Sách tham khảo cấp III,612570,Tiếp Cận Phương Pháp Và Vận Dụng Cao Trong Trắc Nghiệm Bài Toán Thực Tế,97300,4.7,11,760371;624406;725253;768417;
Sách tiếng Việt ,Sách kỹ năng - Sống đẹp,351751,Tôi Có Thể,31200,4.4,13,407217;438218;443879;442859;
Bút - Viết các loại,Bút chuyên dụng,425573,Bút Vẽ Tạo Tuyết Marvy 1022S,40000,4,32,None
Sách tiếng Việt ,Sách thiếu nhi ,477972,Những Nàng Công Chúa Bí Ẩn (Artbook),139300,4.9,11,532324;556174;577132;573502;
Bút - Viết các loại,Bút vẽ kỹ thuật,93327,Bút Vẽ Kỹ Thuật Artline EK - 232,29000,4.3,20,None
Sách tiếng Việt ,Sách văn học,572439,Vai Của Cha - Đôi Cánh Của Con,69000,4.4,20,540649;550234;573319;
